"Step","mobilenet_Task LR_0.2_Friday_14_March_2025_20h_11m_20s - Train/loss","mobilenet_Task LR_0.2_Friday_14_March_2025_20h_11m_20s - Train/loss__MIN","mobilenet_Task LR_0.2_Friday_14_March_2025_20h_11m_20s - Train/loss__MAX","mobilenet_Task LR_0.01_Friday_14_March_2025_19h_08m_28s - Train/loss","mobilenet_Task LR_0.01_Friday_14_March_2025_19h_08m_28s - Train/loss__MIN","mobilenet_Task LR_0.01_Friday_14_March_2025_19h_08m_28s - Train/loss__MAX","mobilenet_Task LR_0.05_Friday_14_March_2025_18h_50m_38s - Train/loss","mobilenet_Task LR_0.05_Friday_14_March_2025_18h_50m_38s - Train/loss__MIN","mobilenet_Task LR_0.05_Friday_14_March_2025_18h_50m_38s - Train/loss__MAX"
"4228","1.9820703268051147","1.9820703268051147","1.9820703268051147","1.8932582139968872","1.8932582139968872","1.8932582139968872","1.7140464782714844","1.7140464782714844","1.7140464782714844"
"4229","1.9265129566192627","1.9265129566192627","1.9265129566192627","2.270491361618042","2.270491361618042","2.270491361618042","1.8210349082946777","1.8210349082946777","1.8210349082946777"
"4230","1.8603159189224243","1.8603159189224243","1.8603159189224243","1.8383872509002686","1.8383872509002686","1.8383872509002686","1.7091081142425537","1.7091081142425537","1.7091081142425537"
"4231","2.1777005195617676","2.1777005195617676","2.1777005195617676","2.030712127685547","2.030712127685547","2.030712127685547","1.9136531352996826","1.9136531352996826","1.9136531352996826"
"4232","2.0450239181518555","2.0450239181518555","2.0450239181518555","1.846293568611145","1.846293568611145","1.846293568611145","2.0042455196380615","2.0042455196380615","2.0042455196380615"
"4233","1.9855549335479736","1.9855549335479736","1.9855549335479736","2.011018991470337","2.011018991470337","2.011018991470337","1.8686994314193726","1.8686994314193726","1.8686994314193726"
"4234","1.8738001585006714","1.8738001585006714","1.8738001585006714","2.0225367546081543","2.0225367546081543","2.0225367546081543","2.0566070079803467","2.0566070079803467","2.0566070079803467"
"4235","1.8363856077194214","1.8363856077194214","1.8363856077194214","2.009033441543579","2.009033441543579","2.009033441543579","1.9669334888458252","1.9669334888458252","1.9669334888458252"
"4236","1.987376093864441","1.987376093864441","1.987376093864441","2.1702628135681152","2.1702628135681152","2.1702628135681152","1.6975232362747192","1.6975232362747192","1.6975232362747192"
"4237","1.9355138540267944","1.9355138540267944","1.9355138540267944","2.0163397789001465","2.0163397789001465","2.0163397789001465","1.7309216260910034","1.7309216260910034","1.7309216260910034"
"4238","1.9763692617416382","1.9763692617416382","1.9763692617416382","1.9468328952789307","1.9468328952789307","1.9468328952789307","1.9471697807312012","1.9471697807312012","1.9471697807312012"
"4239","2.109957456588745","2.109957456588745","2.109957456588745","2.035025119781494","2.035025119781494","2.035025119781494","2.0537540912628174","2.0537540912628174","2.0537540912628174"
"4240","1.9068187475204468","1.9068187475204468","1.9068187475204468","2.116792917251587","2.116792917251587","2.116792917251587","1.7998019456863403","1.7998019456863403","1.7998019456863403"
"4241","1.7717483043670654","1.7717483043670654","1.7717483043670654","1.9993287324905396","1.9993287324905396","1.9993287324905396","1.7900527715682983","1.7900527715682983","1.7900527715682983"
"4242","2.0019171237945557","2.0019171237945557","2.0019171237945557","2.2489702701568604","2.2489702701568604","2.2489702701568604","1.8174299001693726","1.8174299001693726","1.8174299001693726"
"4243","1.7841063737869263","1.7841063737869263","1.7841063737869263","1.9916988611221313","1.9916988611221313","1.9916988611221313","1.4753963947296143","1.4753963947296143","1.4753963947296143"
"4244","1.6858652830123901","1.6858652830123901","1.6858652830123901","1.9809935092926025","1.9809935092926025","1.9809935092926025","1.7489707469940186","1.7489707469940186","1.7489707469940186"
"4245","1.9571812152862549","1.9571812152862549","1.9571812152862549","2.3313519954681396","2.3313519954681396","2.3313519954681396","1.9760422706604004","1.9760422706604004","1.9760422706604004"
"4246","2.066577672958374","2.066577672958374","2.066577672958374","1.8423349857330322","1.8423349857330322","1.8423349857330322","1.6022930145263672","1.6022930145263672","1.6022930145263672"
"4247","2.1343514919281006","2.1343514919281006","2.1343514919281006","2.0526299476623535","2.0526299476623535","2.0526299476623535","1.8692837953567505","1.8692837953567505","1.8692837953567505"
"4248","1.9993236064910889","1.9993236064910889","1.9993236064910889","1.984022855758667","1.984022855758667","1.984022855758667","1.8391717672348022","1.8391717672348022","1.8391717672348022"
"4249","1.7900633811950684","1.7900633811950684","1.7900633811950684","1.786093831062317","1.786093831062317","1.786093831062317","1.796714425086975","1.796714425086975","1.796714425086975"
"4250","1.8627713918685913","1.8627713918685913","1.8627713918685913","2.336853504180908","2.336853504180908","2.336853504180908","1.8193379640579224","1.8193379640579224","1.8193379640579224"
"4251","2.136169910430908","2.136169910430908","2.136169910430908","2.0519161224365234","2.0519161224365234","2.0519161224365234","1.8514429330825806","1.8514429330825806","1.8514429330825806"
"4252","1.8014737367630005","1.8014737367630005","1.8014737367630005","2.1596598625183105","2.1596598625183105","2.1596598625183105","1.8470345735549927","1.8470345735549927","1.8470345735549927"
"4253","1.9303405284881592","1.9303405284881592","1.9303405284881592","1.8086951971054077","1.8086951971054077","1.8086951971054077","1.805193543434143","1.805193543434143","1.805193543434143"
"4254","1.9383066892623901","1.9383066892623901","1.9383066892623901","1.9466365575790405","1.9466365575790405","1.9466365575790405","1.8567992448806763","1.8567992448806763","1.8567992448806763"
"4255","1.9583258628845215","1.9583258628845215","1.9583258628845215","2.050280809402466","2.050280809402466","2.050280809402466","1.8576940298080444","1.8576940298080444","1.8576940298080444"
"4256","1.9112627506256104","1.9112627506256104","1.9112627506256104","2.138659954071045","2.138659954071045","2.138659954071045","1.6744548082351685","1.6744548082351685","1.6744548082351685"
"4257","1.9670666456222534","1.9670666456222534","1.9670666456222534","2.3357465267181396","2.3357465267181396","2.3357465267181396","1.831849217414856","1.831849217414856","1.831849217414856"
"4258","1.7710717916488647","1.7710717916488647","1.7710717916488647","2.0236828327178955","2.0236828327178955","2.0236828327178955","1.7006993293762207","1.7006993293762207","1.7006993293762207"
"4259","2.3408329486846924","2.3408329486846924","2.3408329486846924","2.287017822265625","2.287017822265625","2.287017822265625","1.7521531581878662","1.7521531581878662","1.7521531581878662"
"4260","1.9952141046524048","1.9952141046524048","1.9952141046524048","2.053039312362671","2.053039312362671","2.053039312362671","1.7539584636688232","1.7539584636688232","1.7539584636688232"
"4261","1.8494266271591187","1.8494266271591187","1.8494266271591187","1.9679151773452759","1.9679151773452759","1.9679151773452759","1.7231179475784302","1.7231179475784302","1.7231179475784302"
"4262","1.9394519329071045","1.9394519329071045","1.9394519329071045","2.101344108581543","2.101344108581543","2.101344108581543","1.939211130142212","1.939211130142212","1.939211130142212"
"4263","2.081533432006836","2.081533432006836","2.081533432006836","1.923271894454956","1.923271894454956","1.923271894454956","1.827885627746582","1.827885627746582","1.827885627746582"
"4264","1.9316511154174805","1.9316511154174805","1.9316511154174805","1.9041117429733276","1.9041117429733276","1.9041117429733276","1.9151396751403809","1.9151396751403809","1.9151396751403809"
"4265","1.927842617034912","1.927842617034912","1.927842617034912","1.9301414489746094","1.9301414489746094","1.9301414489746094","1.6241244077682495","1.6241244077682495","1.6241244077682495"
"4266","1.667057991027832","1.667057991027832","1.667057991027832","1.8181732892990112","1.8181732892990112","1.8181732892990112","1.9492498636245728","1.9492498636245728","1.9492498636245728"
"4267","1.8831100463867188","1.8831100463867188","1.8831100463867188","2.1766881942749023","2.1766881942749023","2.1766881942749023","1.6829208135604858","1.6829208135604858","1.6829208135604858"
"4268","1.9988632202148438","1.9988632202148438","1.9988632202148438","1.7970473766326904","1.7970473766326904","1.7970473766326904","1.59639310836792","1.59639310836792","1.59639310836792"
"4269","1.7778651714324951","1.7778651714324951","1.7778651714324951","2.1261632442474365","2.1261632442474365","2.1261632442474365","1.8344053030014038","1.8344053030014038","1.8344053030014038"
"4270","1.7262635231018066","1.7262635231018066","1.7262635231018066","2.0377628803253174","2.0377628803253174","2.0377628803253174","2.209476947784424","2.209476947784424","2.209476947784424"
"4271","1.9810645580291748","1.9810645580291748","1.9810645580291748","2.0769102573394775","2.0769102573394775","2.0769102573394775","1.798235535621643","1.798235535621643","1.798235535621643"
"4272","1.8294310569763184","1.8294310569763184","1.8294310569763184","2.464775800704956","2.464775800704956","2.464775800704956","1.954412579536438","1.954412579536438","1.954412579536438"
"4273","1.9701266288757324","1.9701266288757324","1.9701266288757324","2.134936809539795","2.134936809539795","2.134936809539795","2.102949857711792","2.102949857711792","2.102949857711792"
"4274","2.122091770172119","2.122091770172119","2.122091770172119","2.2946629524230957","2.2946629524230957","2.2946629524230957","1.9291259050369263","1.9291259050369263","1.9291259050369263"
"4275","1.9083095788955688","1.9083095788955688","1.9083095788955688","1.7191393375396729","1.7191393375396729","1.7191393375396729","1.9175150394439697","1.9175150394439697","1.9175150394439697"
"4276","1.9621145725250244","1.9621145725250244","1.9621145725250244","2.1067166328430176","2.1067166328430176","2.1067166328430176","1.7597274780273438","1.7597274780273438","1.7597274780273438"
"4277","1.9005136489868164","1.9005136489868164","1.9005136489868164","2.2441141605377197","2.2441141605377197","2.2441141605377197","1.785127878189087","1.785127878189087","1.785127878189087"
"4278","2.138226270675659","2.138226270675659","2.138226270675659","2.3056540489196777","2.3056540489196777","2.3056540489196777","1.9093047380447388","1.9093047380447388","1.9093047380447388"
"4279","2.0964584350585938","2.0964584350585938","2.0964584350585938","2.160273313522339","2.160273313522339","2.160273313522339","2.1666603088378906","2.1666603088378906","2.1666603088378906"
"4280","1.864599347114563","1.864599347114563","1.864599347114563","2.281630754470825","2.281630754470825","2.281630754470825","1.8952020406723022","1.8952020406723022","1.8952020406723022"
"4281","1.973733901977539","1.973733901977539","1.973733901977539","2.061997413635254","2.061997413635254","2.061997413635254","2.022336721420288","2.022336721420288","2.022336721420288"
"4282","1.838341236114502","1.838341236114502","1.838341236114502","2.055407762527466","2.055407762527466","2.055407762527466","1.8854047060012817","1.8854047060012817","1.8854047060012817"
"4283","1.7319226264953613","1.7319226264953613","1.7319226264953613","2.072174072265625","2.072174072265625","2.072174072265625","1.9011123180389404","1.9011123180389404","1.9011123180389404"
"4284","1.8092756271362305","1.8092756271362305","1.8092756271362305","2.019270658493042","2.019270658493042","2.019270658493042","1.9417816400527954","1.9417816400527954","1.9417816400527954"
"4285","1.8926912546157837","1.8926912546157837","1.8926912546157837","2.1039621829986572","2.1039621829986572","2.1039621829986572","1.912735104560852","1.912735104560852","1.912735104560852"
"4286","1.9054796695709229","1.9054796695709229","1.9054796695709229","2.1828501224517822","2.1828501224517822","2.1828501224517822","1.9525606632232666","1.9525606632232666","1.9525606632232666"
"4287","1.9609872102737427","1.9609872102737427","1.9609872102737427","2.091519355773926","2.091519355773926","2.091519355773926","2.0118415355682373","2.0118415355682373","2.0118415355682373"
"4288","2.104749917984009","2.104749917984009","2.104749917984009","1.9812239408493042","1.9812239408493042","1.9812239408493042","2.0056676864624023","2.0056676864624023","2.0056676864624023"
"4289","1.8399438858032227","1.8399438858032227","1.8399438858032227","1.9811853170394897","1.9811853170394897","1.9811853170394897","1.938702940940857","1.938702940940857","1.938702940940857"
"4290","1.5886129140853882","1.5886129140853882","1.5886129140853882","2.0655300617218018","2.0655300617218018","2.0655300617218018","2.0686774253845215","2.0686774253845215","2.0686774253845215"
"4291","1.9594508409500122","1.9594508409500122","1.9594508409500122","1.9014328718185425","1.9014328718185425","1.9014328718185425","1.8919752836227417","1.8919752836227417","1.8919752836227417"
"4292","1.8884844779968262","1.8884844779968262","1.8884844779968262","1.889994502067566","1.889994502067566","1.889994502067566","1.983471155166626","1.983471155166626","1.983471155166626"
"4293","2.000257968902588","2.000257968902588","2.000257968902588","2.2758336067199707","2.2758336067199707","2.2758336067199707","1.5772929191589355","1.5772929191589355","1.5772929191589355"
"4294","1.9825628995895386","1.9825628995895386","1.9825628995895386","2.075561046600342","2.075561046600342","2.075561046600342","1.79868483543396","1.79868483543396","1.79868483543396"
"4295","1.8689736127853394","1.8689736127853394","1.8689736127853394","2.04251766204834","2.04251766204834","2.04251766204834","1.8558353185653687","1.8558353185653687","1.8558353185653687"
"4296","1.8194639682769775","1.8194639682769775","1.8194639682769775","2.2033181190490723","2.2033181190490723","2.2033181190490723","1.767870306968689","1.767870306968689","1.767870306968689"
"4297","1.6587365865707397","1.6587365865707397","1.6587365865707397","2.102393627166748","2.102393627166748","2.102393627166748","1.8680061101913452","1.8680061101913452","1.8680061101913452"
