"Step","mobilenet_Task Weight Decay_0.0001_Sunday_16_March_2025_02h_47m_48s - Train/loss","mobilenet_Task Weight Decay_0.0001_Sunday_16_March_2025_02h_47m_48s - Train/loss__MIN","mobilenet_Task Weight Decay_0.0001_Sunday_16_March_2025_02h_47m_48s - Train/loss__MAX","mobilenet_Task Weight Decay_0.0005_Sunday_16_March_2025_02h_46m_11s - Train/loss","mobilenet_Task Weight Decay_0.0005_Sunday_16_March_2025_02h_46m_11s - Train/loss__MIN","mobilenet_Task Weight Decay_0.0005_Sunday_16_March_2025_02h_46m_11s - Train/loss__MAX"
"26444","0.22512942552566528","0.22512942552566528","0.22512942552566528","0.8772925138473511","0.8772925138473511","0.8772925138473511"
"26445","","","","0.9220821857452393","0.9220821857452393","0.9220821857452393"
"26449","","","","1.0616284608840942","1.0616284608840942","1.0616284608840942"
"26453","0.21329088509082794","0.21329088509082794","0.21329088509082794","","",""
"26466","0.21119385957717896","0.21119385957717896","0.21119385957717896","","",""
"26470","0.13574714958667755","0.13574714958667755","0.13574714958667755","","",""
"26471","0.27703118324279785","0.27703118324279785","0.27703118324279785","","",""
"26481","0.1349734365940094","0.1349734365940094","0.1349734365940094","","",""
"26492","0.16758710145950317","0.16758710145950317","0.16758710145950317","","",""
"26496","","","","0.963318407535553","0.963318407535553","0.963318407535553"
"26499","","","","1.056187391281128","1.056187391281128","1.056187391281128"
"26516","0.1606355756521225","0.1606355756521225","0.1606355756521225","","",""
"26517","0.142435222864151","0.142435222864151","0.142435222864151","","",""
"26519","0.21893557906150818","0.21893557906150818","0.21893557906150818","1.277823805809021","1.277823805809021","1.277823805809021"
"26524","","","","1.0855400562286377","1.0855400562286377","1.0855400562286377"
"26525","","","","0.6916801929473877","0.6916801929473877","0.6916801929473877"
"26537","0.2975049912929535","0.2975049912929535","0.2975049912929535","","",""
"26543","","","","1.2066398859024048","1.2066398859024048","1.2066398859024048"
"26545","","","","0.8314065933227539","0.8314065933227539","0.8314065933227539"
"26562","0.21171145141124725","0.21171145141124725","0.21171145141124725","","",""
"26564","0.21663807332515717","0.21663807332515717","0.21663807332515717","","",""
"26565","0.17734088003635406","0.17734088003635406","0.17734088003635406","","",""
"26570","","","","1.024330735206604","1.024330735206604","1.024330735206604"
"26574","","","","0.8342301249504089","0.8342301249504089","0.8342301249504089"
"26581","0.1525128036737442","0.1525128036737442","0.1525128036737442","1.2351433038711548","1.2351433038711548","1.2351433038711548"
"26582","0.38148048520088196","0.38148048520088196","0.38148048520088196","1.272497534751892","1.272497534751892","1.272497534751892"
"26583","0.1678190976381302","0.1678190976381302","0.1678190976381302","","",""
"26587","0.13434016704559326","0.13434016704559326","0.13434016704559326","","",""
"26594","","","","0.9008937478065491","0.9008937478065491","0.9008937478065491"
"26598","","","","1.063926100730896","1.063926100730896","1.063926100730896"
"26609","0.2150132805109024","0.2150132805109024","0.2150132805109024","1.2877528667449951","1.2877528667449951","1.2877528667449951"
"26612","","","","1.0540615320205688","1.0540615320205688","1.0540615320205688"
"26625","0.13659799098968506","0.13659799098968506","0.13659799098968506","","",""
"26626","","","","0.9456824660301208","0.9456824660301208","0.9456824660301208"
"26630","0.16874003410339355","0.16874003410339355","0.16874003410339355","","",""
"26635","","","","1.1909914016723633","1.1909914016723633","1.1909914016723633"
"26636","0.1799069195985794","0.1799069195985794","0.1799069195985794","1.115293025970459","1.115293025970459","1.115293025970459"
"26647","0.29479336738586426","0.29479336738586426","0.29479336738586426","","",""
"26650","","","","1.2083775997161865","1.2083775997161865","1.2083775997161865"
"26663","0.18439364433288574","0.18439364433288574","0.18439364433288574","","",""
"26664","0.1802663654088974","0.1802663654088974","0.1802663654088974","","",""
"26666","","","","1.3933616876602173","1.3933616876602173","1.3933616876602173"
"26669","","","","1.2751463651657104","1.2751463651657104","1.2751463651657104"
"26670","0.24203327298164368","0.24203327298164368","0.24203327298164368","","",""
"26673","0.21357670426368713","0.21357670426368713","0.21357670426368713","","",""
"26681","","","","0.9127233624458313","0.9127233624458313","0.9127233624458313"
"26682","","","","1.0076760053634644","1.0076760053634644","1.0076760053634644"
"26686","","","","1.09861159324646","1.09861159324646","1.09861159324646"
"26690","0.16195976734161377","0.16195976734161377","0.16195976734161377","","",""
"26694","","","","1.0883698463439941","1.0883698463439941","1.0883698463439941"
"26695","","","","0.9455013275146484","0.9455013275146484","0.9455013275146484"
"26697","","","","0.9866211414337158","0.9866211414337158","0.9866211414337158"
"26700","","","","0.8838446140289307","0.8838446140289307","0.8838446140289307"
"26705","0.14836862683296204","0.14836862683296204","0.14836862683296204","","",""
"26709","0.17207877337932587","0.17207877337932587","0.17207877337932587","","",""
"26710","","","","1.070770025253296","1.070770025253296","1.070770025253296"
"26719","","","","0.7884188294410706","0.7884188294410706","0.7884188294410706"
"26727","","","","0.7625982165336609","0.7625982165336609","0.7625982165336609"
"26728","0.0923401415348053","0.0923401415348053","0.0923401415348053","0.9011857509613037","0.9011857509613037","0.9011857509613037"
"26741","","","","0.8601658940315247","0.8601658940315247","0.8601658940315247"
"26742","0.13858965039253235","0.13858965039253235","0.13858965039253235","","",""
"26763","0.1964835673570633","0.1964835673570633","0.1964835673570633","","",""
"26765","","","","1.0468947887420654","1.0468947887420654","1.0468947887420654"
"26789","","","","1.0848184823989868","1.0848184823989868","1.0848184823989868"
"26794","0.22000807523727417","0.22000807523727417","0.22000807523727417","","",""
"26818","","","","0.9541565775871277","0.9541565775871277","0.9541565775871277"
"26819","","","","1.0263158082962036","1.0263158082962036","1.0263158082962036"
"26820","","","","1.005417823791504","1.005417823791504","1.005417823791504"
"26826","","","","0.9897096157073975","0.9897096157073975","0.9897096157073975"
"26827","0.2081007957458496","0.2081007957458496","0.2081007957458496","","",""
"26829","","","","1.237887978553772","1.237887978553772","1.237887978553772"
"26843","0.18694742023944855","0.18694742023944855","0.18694742023944855","","",""
"26847","","","","0.9931753277778625","0.9931753277778625","0.9931753277778625"
"26850","0.16351352632045746","0.16351352632045746","0.16351352632045746","","",""
"26855","0.18633748590946198","0.18633748590946198","0.18633748590946198","","",""
"26856","0.23334071040153503","0.23334071040153503","0.23334071040153503","","",""
"26866","","","","1.0831522941589355","1.0831522941589355","1.0831522941589355"
"26877","","","","0.9731126427650452","0.9731126427650452","0.9731126427650452"
"26880","0.2759786546230316","0.2759786546230316","0.2759786546230316","1.0291036367416382","1.0291036367416382","1.0291036367416382"
"26883","","","","0.9777696132659912","0.9777696132659912","0.9777696132659912"
"26885","","","","1.0752590894699097","1.0752590894699097","1.0752590894699097"
"26886","","","","1.1472785472869873","1.1472785472869873","1.1472785472869873"
"26890","","","","1.0516093969345093","1.0516093969345093","1.0516093969345093"
"26894","","","","1.126797080039978","1.126797080039978","1.126797080039978"
"26904","0.21225446462631226","0.21225446462631226","0.21225446462631226","","",""
"26905","","","","1.1429591178894043","1.1429591178894043","1.1429591178894043"
"26908","0.21854300796985626","0.21854300796985626","0.21854300796985626","","",""
"26911","0.20086634159088135","0.20086634159088135","0.20086634159088135","","",""
"26913","","","","1.1315597295761108","1.1315597295761108","1.1315597295761108"
"26924","0.326699823141098","0.326699823141098","0.326699823141098","","",""
"26934","0.2511720657348633","0.2511720657348633","0.2511720657348633","","",""
"26942","0.15733566880226135","0.15733566880226135","0.15733566880226135","","",""
"26943","0.203328937292099","0.203328937292099","0.203328937292099","","",""
"26946","","","","1.1480005979537964","1.1480005979537964","1.1480005979537964"
"26953","","","","1.0671783685684204","1.0671783685684204","1.0671783685684204"
"26955","","","","0.9156381487846375","0.9156381487846375","0.9156381487846375"
"26956","","","","0.9499967694282532","0.9499967694282532","0.9499967694282532"
"26961","","","","1.2711602449417114","1.2711602449417114","1.2711602449417114"
"26967","0.1467699557542801","0.1467699557542801","0.1467699557542801","1.1634528636932373","1.1634528636932373","1.1634528636932373"
"26968","","","","1.02848482131958","1.02848482131958","1.02848482131958"
"26971","","","","1.1890743970870972","1.1890743970870972","1.1890743970870972"
"26978","","","","0.8082423806190491","0.8082423806190491","0.8082423806190491"
"26980","","","","1.0270395278930664","1.0270395278930664","1.0270395278930664"
"26983","","","","0.9430309534072876","0.9430309534072876","0.9430309534072876"
"26985","0.14732293784618378","0.14732293784618378","0.14732293784618378","","",""
"26990","","","","1.166944980621338","1.166944980621338","1.166944980621338"
"26999","","","","1.1341056823730469","1.1341056823730469","1.1341056823730469"
"27028","","","","0.9838612079620361","0.9838612079620361","0.9838612079620361"
"27030","0.09211442619562149","0.09211442619562149","0.09211442619562149","","",""
"27038","","","","0.9418367147445679","0.9418367147445679","0.9418367147445679"
"27058","","","","0.8905524611473083","0.8905524611473083","0.8905524611473083"
"27063","","","","0.884315550327301","0.884315550327301","0.884315550327301"
"27065","","","","0.897064745426178","0.897064745426178","0.897064745426178"
"27072","0.13899780809879303","0.13899780809879303","0.13899780809879303","","",""
"27073","0.16848132014274597","0.16848132014274597","0.16848132014274597","","",""
"27084","","","","0.8172076344490051","0.8172076344490051","0.8172076344490051"
"27090","0.18898682296276093","0.18898682296276093","0.18898682296276093","","",""
"27096","0.14680776000022888","0.14680776000022888","0.14680776000022888","","",""
"27100","0.16637422144412994","0.16637422144412994","0.16637422144412994","","",""
"27101","0.2513086497783661","0.2513086497783661","0.2513086497783661","","",""
"27107","0.22626617550849915","0.22626617550849915","0.22626617550849915","","",""
"27109","","","","0.9457924962043762","0.9457924962043762","0.9457924962043762"
"27112","","","","1.2558319568634033","1.2558319568634033","1.2558319568634033"
"27115","0.14881783723831177","0.14881783723831177","0.14881783723831177","","",""
"27119","0.1083906814455986","0.1083906814455986","0.1083906814455986","","",""
"27128","","","","0.9155765175819397","0.9155765175819397","0.9155765175819397"
"27133","0.2268058955669403","0.2268058955669403","0.2268058955669403","","",""
"27142","","","","1.1279748678207397","1.1279748678207397","1.1279748678207397"
"27151","","","","1.022790789604187","1.022790789604187","1.022790789604187"
"27152","","","","1.1297675371170044","1.1297675371170044","1.1297675371170044"
"27154","","","","1.0127291679382324","1.0127291679382324","1.0127291679382324"
"27157","0.11712011694908142","0.11712011694908142","0.11712011694908142","","",""
"27160","","","","0.9761593341827393","0.9761593341827393","0.9761593341827393"
"27161","","","","1.0470244884490967","1.0470244884490967","1.0470244884490967"
"27168","0.15977023541927338","0.15977023541927338","0.15977023541927338","","",""
"27170","0.12427079677581787","0.12427079677581787","0.12427079677581787","","",""
"27176","0.16112308204174042","0.16112308204174042","0.16112308204174042","","",""
"27177","","","","0.9924275279045105","0.9924275279045105","0.9924275279045105"
"27181","0.1378493756055832","0.1378493756055832","0.1378493756055832","","",""
"27189","0.13791024684906006","0.13791024684906006","0.13791024684906006","","",""
"27191","","","","1.106997013092041","1.106997013092041","1.106997013092041"
"27194","","","","1.1292104721069336","1.1292104721069336","1.1292104721069336"
"27195","","","","1.072876214981079","1.072876214981079","1.072876214981079"
"27208","0.15968100726604462","0.15968100726604462","0.15968100726604462","","",""
"27212","","","","1.13717520236969","1.13717520236969","1.13717520236969"
"27215","","","","1.228053092956543","1.228053092956543","1.228053092956543"
"27224","0.14162792265415192","0.14162792265415192","0.14162792265415192","","",""
"27234","","","","1.064521312713623","1.064521312713623","1.064521312713623"
"27235","","","","1.1915853023529053","1.1915853023529053","1.1915853023529053"
"27241","0.14599938690662384","0.14599938690662384","0.14599938690662384","","",""
"27250","0.09726911038160324","0.09726911038160324","0.09726911038160324","0.9719411730766296","0.9719411730766296","0.9719411730766296"
"27252","0.15005390346050262","0.15005390346050262","0.15005390346050262","","",""
"27256","0.19008304178714752","0.19008304178714752","0.19008304178714752","","",""
"27259","0.1894868165254593","0.1894868165254593","0.1894868165254593","","",""
"27260","","","","1.1202980279922485","1.1202980279922485","1.1202980279922485"
"27264","0.133201465010643","0.133201465010643","0.133201465010643","","",""
"27268","","","","1.113903284072876","1.113903284072876","1.113903284072876"
